,0.17,0.37,0.57,0.77,0.97,1.18,1.38,1.58,1.78,1.99,2.19,2.39,2.59,2.79,3.0,3.2,3.4,3.6,3.81,4.01,4.21,4.41,4.62,4.82,5.02,5.22,5.42,5.63,5.83,6.03,6.23,6.44,6.64,6.84,7.04,7.24,7.45,7.65,7.85,8.05,8.26,8.46,8.66,8.86,9.07,9.27,9.47,9.67,9.87,10.08
0.19,0.0,0.0,0.0,0.019089124318042768,0.026164734099892673,0.0,0.0,0.0,0.0,0.1107785583915044,0.027775770711388755,0.0,0.0,0.0,0.05618662253939074,0.042563560046837645,0.0,0.0,0.06941749939189985,0.056925593351829014,0.0,0.09107444162110574,0.04920433625972373,0.0,0.05912870779486593,0.06903542354574436,0.0,0.0,0.0,0.0,0.0,0.0,0.035572786977257756,0.02931516279640058,0.0575579781599392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03605140574417097,0.04486169542649363,0.0,0.0,0.0,0.0,0.0
0.39,0.0,0.0,0.0,0.0,0.02161007553134327,0.0,0.04611936500976911,0.0,0.0,0.0,0.0,0.011736315306266955,0.05398438754712724,0.019517409942990904,0.0,0.0,0.0,0.0,0.0380646827614698,0.0,0.0,0.0,0.051625985127547874,0.0,0.04436029201893835,0.032833180469968214,0.0,0.0,0.0,0.0,0.0,0.05694854689787475,0.15624860276607877,0.028428741679963124,0.0,0.0,0.0,0.0,0.0,0.027845299812096873,0.027392266907172055,0.0,0.0,0.0,0.07652651625157729,0.0,0.0,0.0,0.0,0.0
0.59,0.0,0.0,0.0,0.0,0.0,0.0519711072819616,0.07083010810010602,0.0,0.0,0.04376696024331881,0.04427317533077461,0.025642761346645726,0.08753790584833238,0.05736520262485351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02669646382837117,0.035150287111378235,0.05785512088794133,0.0289835773872048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058410910842020804,0.04517372013523122,0.0,0.0,0.04531817413906075,0.0,0.0
0.79,0.0,0.025779248430135057,0.1450348586702783,0.0,0.0,0.0,0.06690569413353342,0.05288576345121845,0.0,0.0,0.02991838562888882,0.0,0.0,0.0,0.0,0.04867564938872603,0.0242496834746853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012478737161898722,0.0,0.0,0.0,0.0,0.03699454853175916,0.05583504714869381,0.03644132278620966,0.05230395463417642,0.08027845365450773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056975598865604674,0.08892648663700936,0.0,0.0
0.99,0.0,0.19315306408342114,0.12306189117451434,0.07627473162628719,0.08164552018977252,0.05782417676844429,0.06648112751767501,0.0,0.0,0.024017361232006238,0.031511446116834624,0.0,0.0,0.0,0.0,0.09560881636564234,0.0,0.0,0.0,0.0,0.0,0.0,0.062045999015096304,0.0564800337835862,0.052231178616677566,0.10659216722640934,0.0,0.0,0.0,0.0,0.04917634996761589,0.053909862078256106,0.11343995348830954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.19,0.0,0.0,0.10714547334535962,0.13708582177511883,0.06349960778276036,0.16797213157438404,0.09530495462972872,0.0,0.028447952788734257,0.04121513128090413,0.014833822064192405,0.043477940248298125,0.03999176906343568,0.049953933536170544,0.0,0.0,0.0,0.06313086336404003,0.08219342888723702,0.08093176659126933,0.0,0.0,0.0,0.1594183785879072,0.06739531757964198,0.03984092832803719,0.0,0.0,0.0,0.0,0.0,0.06858209565288591,0.0,0.0,0.0,0.05404657854265449,0.09501412516167748,0.05805927332686994,0.0,0.0,0.0,0.0,0.04976201708799563,0.10141840406396192,0.0,0.0,0.0,0.03077132663906274,0.0,0.0
1.39,0.0,0.0,0.08857852593926328,0.06761027140474371,0.17372197474646786,0.12014972106606765,0.19448084399812512,0.06374688904038116,0.0,0.0,0.0,0.040320459144977894,0.04090516657211766,0.0,0.0,0.0,0.0,0.057178366040027885,0.08469179056362315,0.054293780286870645,0.0,0.0,0.0,0.0,0.046525291785389444,0.10982339914400316,0.0,0.06578889688135299,0.12087487601095807,0.0,0.0,0.0,0.0,0.03930429691068076,0.0,0.0,0.0734437308205647,0.0772448852872601,0.0,0.0,0.0,0.0,0.025930464244703303,0.07904674067779041,0.0,0.0,0.0,0.07526102710275052,0.04567476347718703,0.0
1.59,0.0,0.0,0.0,0.15075385942835612,0.07108832533971847,0.08489394420565163,0.12410951836992583,0.13472423509703618,0.0,0.0,0.05583079031948847,0.043047796932080586,0.0,0.0,0.001351052600885196,0.07872994315283292,0.0,0.0,0.065886443781148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14299835886403536,0.05946126987634708,0.0,0.0,0.0,0.0,0.01352906897403759,0.03395565834387029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.79,0.0,0.0,0.0,0.0,0.19611131707968524,0.14254307013094597,0.1376394809965649,0.06900148378506306,0.0,0.0,0.041972835407871854,0.02085820792051822,0.0,0.0,0.06776625628378331,0.08407266598766332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03196115967037407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02935998666901628,0.0,0.0,0.0,0.0
