,0.17,0.37,0.57,0.77,0.97,1.18,1.38,1.58,1.78,1.99,2.19,2.39,2.59,2.79,3.0,3.2,3.4,3.6,3.81,4.01,4.21,4.41,4.62,4.82,5.02,5.22,5.42,5.63,5.83,6.03,6.23,6.44,6.64,6.84,7.04,7.24,7.45,7.65,7.85,8.05,8.26,8.46,8.66,8.86,9.07,9.27,9.47,9.67,9.87,10.08
4.0,147.0,108.16666666666667,121.88888888888889,105.33333333333333,136.2,0.0,0.0,102.6,134.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,142.54545454545453,118.0,0.0,0.0,133.0,187.0,113.75,131.44444444444446,126.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.85714285714286,138.66666666666666,109.6,119.08333333333333,100.6,127.66666666666667,131.375,118.57142857142857,150.0,0.0,0.0
4.2,135.6,137.45454545454547,120.375,120.71428571428571,128.11111111111111,102.5,0.0,145.5,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,118.2,149.66666666666666,0.0,163.5,136.71428571428572,0.0,106.33333333333333,125.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,126.0,135.25,129.92307692307693,139.0,119.73333333333333,154.625,149.0,133.8181818181818,133.0,0.0,223.0
4.4,137.0,111.4,120.77777777777777,112.14285714285714,151.4,148.66666666666666,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5,0.0,0.0,0.0,0.0,119.0,132.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.5,118.4,113.0,0.0,0.0,117.5,107.33333333333333,138.0,122.57142857142857,129.33333333333334,109.33333333333333,134.35714285714286,138.0,169.0,125.14285714285714,109.5
4.6,115.16666666666667,112.0,135.75,153.0,126.57142857142857,106.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,133.0,0.0,0.0,0.0,122.4,0.0,0.0,119.33333333333333,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.36363636363636,133.0,0.0,0.0,0.0,0.0,0.0,0.0,145.33333333333334,128.66666666666666,128.0,122.4,183.0,90.0,124.71428571428571,124.5
4.8,121.0,109.4,121.33333333333333,128.875,100.14285714285714,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.5,116.0,136.4,0.0,0.0,163.0,0.0,0.0,120.5,137.25,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.5,86.0,0.0,0.0,0.0,0.0,0.0,0.0,92.66666666666667,132.42857142857142,127.4,128.25,0.0,0.0,0.0,40.0
5.01,126.14285714285714,127.875,129.66666666666666,130.25,132.75,135.375,0.0,0.0,169.0,0.0,0.0,94.75,132.5,138.66666666666666,0.0,0.0,0.0,114.28571428571429,114.66666666666667,0.0,0.0,0.0,0.0,0.0,177.0,117.6,179.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,114.0,0.0,0.0,0.0,109.0,130.0,130.0,151.22222222222223,147.2,122.75,132.6,0.0,0.0,0.0
5.21,123.4,120.0,130.75,113.25,133.0,122.0,0.0,0.0,0.0,0.0,136.0,136.14285714285714,136.0,0.0,0.0,128.0,137.0,0.0,127.5,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.4,115.66666666666667,0.0,140.0,0.0,0.0,165.0,126.88888888888889,120.66666666666667,0.0,0.0,0.0,0.0,131.72727272727272,113.66666666666667,118.22222222222223,118.57142857142857,132.85714285714286,130.57142857142858,0.0,0.0,0.0
5.41,149.72727272727272,118.75,118.2,130.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,140.33333333333334,118.0,120.0,0.0,144.4,144.0,0.0,0.0,0.0,0.0,0.0,113.5,0.0,0.0,179.0,0.0,160.0,136.25,132.77777777777777,81.0,107.0,120.5,0.0,95.0,127.875,118.0,0.0,114.66666666666667,0.0,88.0,142.33333333333334,0.0,142.66666666666666,146.0,0.0,189.0,0.0,0.0,0.0
5.61,103.6,132.16666666666666,135.69230769230768,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.5,0.0,132.0,176.0,0.0,0.0,0.0,0.0,129.33333333333334,125.0,0.0,107.5,100.6,114.0,0.0,0.0,0.0,76.0,167.6,138.5,0.0,115.57142857142857,113.83333333333333,0.0,0.0,135.5,0.0,79.33333333333333,121.33333333333333,149.33333333333334,0.0,0.0,141.66666666666666,135.0,121.0,0.0,0.0
5.81,121.1,117.54545454545455,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.33333333333333,0.0,0.0,144.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,98.5,0.0,125.44444444444444,126.75,0.0,0.0,0.0,164.0,124.5,0.0,0.0,155.66666666666666,128.75,136.5,0.0,0.0
